gcf	og	protocore	tajimas_d	median_length	samples_with	proportion_of_samples_with_gcf_with_og
GCF_23	HOG0008916	False	-1.7318737668013808	774.0	10	1.0
GCF_23	HOG0008917	False	-0.460010600848509	1266.0	10	1.0
GCF_23	HOG0008918	False	-0.6440639081664933	2706.0	10	1.0
GCF_23	HOG0008919	False	-1.5622175834257224	991.5	10	1.0
GCF_23	HOG0008920	False	-1.9245824474724218	1680.0	10	1.0
GCF_23	HOG0008921	False	-1.1360987325410044	993.0	10	1.0
GCF_23	HOG0008922	False	-0.8058984185174474	1422.0	10	1.0
GCF_23	HOG0008923	False	1.3135910402527562	741.0	10	1.0
GCF_23	HOG0008924	False	-0.44579834505705535	1674.0	10	1.0
GCF_23	HOG0008925	True	-1.0215744901009396	642.0	10	1.0
GCF_23	HOG0008926	True	-1.7797775071013822	744.0	10	1.0
GCF_23	HOG0008927	False	-0.7560045782170011	1092.0	10	1.0
GCF_23	HOG0008928	False	2.040885714319265	918.0	10	1.0
GCF_23	HOG0008929	False	-2.0364913141907697	2148	9	0.9
GCF_23	HOG0011981	False	-1.6097368480279246	2127	9	0.9
GCF_23	HOG0008930	False	-1.7274013220620943	1755.0	10	1.0
GCF_23	HOG0008931	False	0.20350300113354206	876.0	10	1.0
GCF_23	HOG0008932	False	-1.38168977241149	1806.0	10	1.0
GCF_23	HOG0008933	False	-0.3280737240795092	1425.0	10	1.0
GCF_23	HOG0000191	False	-1.1312761090410268	1653.0	10	1.0
GCF_23	HOG0008934	False	-0.9476980321135887	1884.0	10	1.0
GCF_23	HOG0008935	False	0.21499773347207352	916.5	10	1.0
GCF_23	HOG0008936	False	-0.7263961002165303	2940.0	10	1.0
GCF_24	HOG0002224	False	0.571894501127059	2439.0	10	1.0
GCF_24	HOG0002225	False	0.05302896781008903	207.0	10	1.0
GCF_24	HOG0002227	False	-1.207141107692819	3555.0	10	1.0
GCF_24	HOG0002228	False	2.195079138882837	408.0	10	1.0
GCF_24	HOG0002229	False	-2.1083749414370194	2070.0	10	1.0
GCF_24	HOG0002230	False	-1.4890137265962538	621.0	10	1.0
GCF_24	HOG0002231	False	-0.8860426189955803	2088.0	10	1.0
GCF_24	HOG0011249	False	-0.6891383450099506	489	9	0.9
GCF_24	HOG0002232	False	-0.5184980268450633	6621.0	10	1.0
GCF_24	HOG0002233	False	-1.1093432271047337	864.0	10	1.0
GCF_24	HOG0002234	False	-0.556961034397456	2064.0	10	1.0
GCF_24	HOG0000398	False	-1.1894647141455992	1467.0	10	1.0
GCF_24	HOG0012288	False	-0.2288390935009643	624	9	0.9
GCF_24	HOG0002235	True	-1.4928868092956173	828.0	10	1.0
GCF_24	HOG0002236	False	-1.0791091012284075	1674.0	10	1.0
GCF_24	HOG0002237	False	0.2599798114201081	1023.0	10	1.0
GCF_24	HOG0002238	False	-0.9870185657361712	642.0	10	1.0
GCF_24	HOG0002239	False	0.7447674750744658	783.0	10	1.0
GCF_24	HOG0002240	False	0.12955748731935926	1461.0	8	0.8
GCF_24	HOG0002241	False	-1.2601215002071733	1398.0	8	0.8
GCF_24	HOG0002242	False	-1.0939163467903046	1413.0	8	0.8
GCF_76	HOG0002414	False	-1.0722638114435201	1587	5	0.8333333333333334
GCF_76	HOG0002415	False	-0.2651145642863859	1026.0	6	1.0
GCF_76	HOG0000055	False	-0.5989444843896462	1377.0	6	1.0
GCF_76	HOG0002416	False	-0.44606893697692795	723.0	6	1.0
GCF_76	HOG0011277	True	-0.3508405479905114	546.0	6	1.0
GCF_76	HOG0011278	False	-0.4101746496838205	858	5	0.8333333333333334
GCF_76	HOG0002417	False	-1.1604981817794229	1293.0	6	1.0
GCF_76	HOG0002418	False	-0.5183763036553808	2697.0	6	1.0
GCF_76	HOG0002419	False	-0.8589181546724692	1041.0	6	1.0
GCF_76	HOG0002420	False	-0.8890131167378524	1089.0	6	1.0
GCF_76	HOG0002421	False	-1.2140970942903804	654.0	6	1.0
GCF_76	HOG0002422	False	-1.2331117632392667	831.0	6	1.0
GCF_76	HOG0002423	False	-1.0016598275655746	3372.0	6	1.0
GCF_76	HOG0002424	False	-0.6231029281114199	849.0	6	1.0
GCF_76	HOG0002425	False	-0.4290973725613395	4137.0	6	1.0
GCF_76	HOG0002426	False	-0.22343255260269002	1059.0	6	1.0
GCF_76	HOG0002427	False	0.05905983407437242	2370.0	6	1.0
GCF_76	HOG0002428	False	-0.8147646722794494	3588.0	6	1.0
GCF_76	HOG0002429	False	0.9696286617161342	2073	5	0.8333333333333334
GCF_73	HOG0008613	False	-1.432632903848677	1935.0	8	1.0
GCF_73	HOG0008614	False	-1.2954825557323553	558.0	8	1.0
GCF_73	HOG0008615	False	-0.915658776351766	300.0	8	1.0
GCF_73	HOG0008616	False	1.100238488638507	1611.0	8	1.0
GCF_73	HOG0011940	False	-0.13111652264486995	753	7	0.875
GCF_73	HOG0011941	False	-1.36877446229	1059.0	8	1.0
GCF_73	HOG0008617	False	-1.0169078330131263	954.0	8	1.0
GCF_5	HOG0007887	False	-1.512966048025593	1740	9	0.9
GCF_5	HOG0007889	False	-0.6119729861148689	1578	9	0.9
GCF_5	HOG0007890	False	-0.8032951916418755	2184	9	0.9
GCF_5	HOG0007891	False	-1.4802009710036077	1806	9	0.9
GCF_5	HOG0011868	False	1.4520527591274806	1530.0	8	0.8
GCF_5	HOG0011869	False	0.08356561776194923	5214.0	8	0.8
GCF_5	HOG0000075	False	-1.7666294549580466	1581	9	0.9
GCF_5	HOG0007892	False	-1.3984427616672197	1326	9	0.9
GCF_5	HOG0007893	True	-0.2402286863841734	11262	9	0.9
GCF_5	HOG0007894	False	-0.9006371033256638	996	9	0.9
GCF_5	HOG0007895	False	-1.124393886898076	1074	9	0.9
GCF_5	HOG0007896	False	0.16979170801001744	927	9	0.9
GCF_5	HOG0007897	False	-1.9705408490009848	1296	9	0.9
GCF_5	HOG0007898	True	0.37422700258025965	3027	9	0.9
GCF_5	HOG0007899	False	-0.45381058880952296	1542	9	0.9
GCF_5	HOG0000124	False	-1.3984427616672197	1404	9	0.9
GCF_5	HOG0000581	False	-1.5917484160878128	1167	9	0.9
GCF_5	HOG0007900	False	-1.8531096202018666	2529	9	0.9
GCF_5	HOG0007901	False	-0.3511169762581327	2388	9	0.9
GCF_5	HOG0007902	False	1.458924828698654	1566	9	0.9
GCF_5	HOG0007903	False	0.7255539350994776	4524	9	0.9
GCF_25	HOG0007359	False	-1.5347037245220083	684.0	8	0.8
GCF_25	HOG0007358	False	-0.7740249228201557	879.0	10	1.0
GCF_25	HOG0007357	False	-0.7831837384857543	1032.0	10	1.0
GCF_25	HOG0007356	False	-0.5635192067323136	2043.0	10	1.0
GCF_25	HOG0007355	False	-1.2496584284149015	1626.0	10	1.0
GCF_25	HOG0011791	False	-0.5310958326436607	1542	9	0.9
GCF_25	HOG0000224	False	-0.08775276205850016	1692.0	10	1.0
GCF_25	HOG0007354	False	-0.8231199048242142	1053.0	10	1.0
GCF_25	HOG0007353	False	-0.5066946027844446	303.0	10	1.0
GCF_25	HOG0007352	False	-1.5310971322894757	943.5	10	1.0
GCF_25	HOG0007351	True	-1.8649463626976885	7158.0	10	1.0
GCF_25	HOG0001638	False	-0.5870721063495662	1332.0	10	1.0
GCF_25	HOG0007350	False	-1.7651538679238201	1089.0	10	1.0
GCF_25	HOG0001637	False	-0.7490542479528722	1816.5	10	1.0
GCF_25	HOG0007349	False	-2.0363793479212142	1827.0	10	1.0
GCF_25	HOG0007348	False	-0.466399552200902	1344.0	10	1.0
GCF_25	HOG0007347	False	-0.5521530743323179	513.0	10	1.0
GCF_25	HOG0007346	False	-1.5066104658715294	525.0	10	1.0
GCF_25	HOG0007345	False	-0.8485096728383842	1872.0	10	1.0
GCF_25	HOG0007344	False	-1.42187376556609	912	9	0.9
GCF_25	HOG0007343	False	-1.2793776281130915	2115	9	0.9
GCF_25	HOG0007342	False	-1.1690876721656225	1917	9	0.9
GCF_26	HOG0008663	False	-1.822886278967635	1776.0	8	0.8
GCF_26	HOG0008664	False	0.27747689655668406	1044.0	8	0.8
GCF_26	HOG0008665	False	-1.2821847843965022	381.0	8	0.8
GCF_26	HOG0011951	False	0.3364004250527	408.0	8	0.8
GCF_26	HOG0008666	False	0.9597889023240594	921	9	0.9
GCF_26	HOG0008667	False	-1.5159839794542325	1515	9	0.9
GCF_26	HOG0012586	True	-1.823294842462189	2022.0	8	0.8
GCF_26	HOG0011952	False	-1.3662240578520952	1740	9	0.9
GCF_26	HOG0008668	False	0.017450422433954574	3777.0	10	1.0
GCF_26	HOG0011953	False	-1.8882095060044768	1242	9	0.9
GCF_26	HOG0008669	False	-1.3586427779449068	1047.0	10	1.0
GCF_6	HOG0006828	False	-1.8960569559158302	924	9	0.9
GCF_6	HOG0006829	False	-1.250463323197577	1116	9	0.9
GCF_6	HOG0000711	False	-1.75564227534907	1041	9	0.9
GCF_6	HOG0011722	False	-0.8178552812936769	2310	9	0.9
GCF_6	HOG0006830	False	-1.6147257455120723	1032.0	10	1.0
GCF_6	HOG0011723	False	-1.171971077403226	609	9	0.9
GCF_6	HOG0000909	True	-1.4605389326585898	7593.0	10	1.0
GCF_6	HOG0011724	False	-0.5556573802880572	1422	9	0.9
GCF_6	HOG0006831	False	-0.7365722579241504	795.0	10	1.0
GCF_6	HOG0000177	False	1.321424247461978	1683.0	10	1.0
GCF_6	HOG0006832	True	-1.377466060402995	6738.0	10	1.0
GCF_6	HOG0006833	False	-1.2607182634395615	780	9	0.9
GCF_6	HOG0006834	False	-1.4921638744134196	213	9	0.9
GCF_6	HOG0006835	False	-0.982144706223346	2127	9	0.9
GCF_6	HOG0006836	False	-1.808270154165944	1665	9	0.9
GCF_6	HOG0006837	False	-0.20120245445964752	636	9	0.9
GCF_6	HOG0006838	False	-0.7262812457031383	978	9	0.9
GCF_27	HOG0010254	False	0.37639409912435173	1221.0	10	1.0
GCF_27	HOG0010255	False	-1.909107548317639	1251.0	10	1.0
GCF_27	HOG0010257	False	-0.991839371548996	1560.0	10	1.0
GCF_27	HOG0000491	False	-0.259604496022092	1006.5	10	1.0
GCF_27	HOG0000610	True	-1.4296194915263183	2178.0	10	1.0
GCF_27	HOG0010259	False	-1.0997867121599363	801.0	10	1.0
GCF_27	HOG0010260	False	-0.39363159347699056	699.0	10	1.0
GCF_27	HOG0010261	False	-0.849057949786749	1677.0	10	1.0
GCF_27	HOG0010262	True	-0.8715971685356512	7707.0	10	1.0
GCF_27	HOG0010263	False	-0.7084285364532097	750.0	10	1.0
GCF_27	HOG0010264	False	-2.042366402480761	915.0	10	1.0
GCF_27	HOG0012137	False	-0.6542087628296386	540	9	0.9
GCF_27	HOG0010265	False	-0.2816722204500941	1038.0	10	1.0
GCF_27	HOG0000232	False	-1.761206880408667	1755.0	10	1.0
GCF_27	HOG0012138	False	0.0780270741716937	1179	9	0.9
GCF_27	HOG0010266	False	-0.14425466132776346	1053.0	10	1.0
GCF_27	HOG0010267	False	-1.1865151602631825	957.0	10	1.0
GCF_27	HOG0000268	False	-1.756858841022107	1698.0	8	0.8
GCF_27	HOG0010268	False	-0.6298979776580091	633	9	0.9
GCF_27	HOG0010269	False	-1.7278190976711674	231	9	0.9
GCF_28	HOG0010924	False	-1.3594102293748611	1302	9	0.9
GCF_28	HOG0000623	False	0.4286288269916361	1773	9	0.9
GCF_28	HOG0010923	False	-0.2044458833470464	5172	9	0.9
GCF_28	HOG0010922	False	-1.2110034390241005	2682	9	0.9
GCF_28	HOG0010921	False	-2.019053603583134	363	9	0.9
GCF_28	HOG0010920	False	-0.30119975929187753	705.0	10	1.0
GCF_28	HOG0001967	False	-1.1514513684336898	2007.0	10	1.0
GCF_28	HOG0010919	True	-0.1982652675924915	19776.0	10	1.0
GCF_28	HOG0010918	False	-1.2894050087810613	225.0	10	1.0
GCF_28	HOG0000556	False	-0.21724252547384812	792.0	10	1.0
GCF_28	HOG0010917	False	-0.1382244006435471	975.0	10	1.0
GCF_28	HOG0010916	False	-1.4019235835238955	405.0	10	1.0
GCF_28	HOG0001966	False	0.908150818058556	1191	9	0.9
GCF_28	HOG0010915	False	-1.514986688390061	1527	9	0.9
GCF_28	HOG0010914	False	-0.1562016614763584	966	9	0.9
GCF_28	HOG0010913	False	0.5268262071413375	1980.0	8	0.8
GCF_29	HOG0005676	False	0.3513468339517849	1635.0	10	1.0
GCF_29	HOG0005677	False	-1.4359466732470727	1374.0	10	1.0
GCF_29	HOG0000532	False	-0.8898339827089309	1905.0	10	1.0
GCF_29	HOG0005678	False	-1.7631026933850562	4692.0	10	1.0
GCF_29	HOG0011597	False	-0.504116720921994	870	9	0.9
GCF_29	HOG0000533	False	-0.6553118220802369	6378.0	10	1.0
GCF_29	HOG0005679	False	-0.001911332108317445	1062.0	10	1.0
GCF_29	HOG0011598	False	-0.6542087628296386	1086	9	0.9
GCF_29	HOG0005680	True	-1.0626314784942286	20658.0	10	1.0
GCF_29	HOG0005681	False	-1.8419287206515034	771.0	10	1.0
GCF_29	HOG0011599	False	0.9864405674946264	1161	9	0.9
GCF_29	HOG0005682	False	-1.5027342694666626	1560.0	10	1.0
GCF_29	HOG0000536	False	-0.7137714367469935	4878.0	10	1.0
GCF_29	HOG0000647	False	0.06582958518028392	1236	9	0.9
GCF_29	HOG0005683	False	-0.9917218963570904	1557.0	10	1.0
GCF_29	HOG0005684	False	-1.7264521858030384	1125.0	10	1.0
GCF_29	HOG0005685	False	-0.14916038791696443	516.0	10	1.0
GCF_29	HOG0005686	False	-2.0493412479852893	1134.0	10	1.0
GCF_29	HOG0005687	False	1.459707639376947	555.0	10	1.0
GCF_10	HOG0000488	False	-0.5472430538828411	3939	9	0.9
GCF_10	HOG0007443	False	-0.312203120663566	1452	9	0.9
GCF_10	HOG0007442	False	0.36067109451526214	801.0	10	1.0
GCF_10	HOG0007441	False	0.8309400190481928	1419.0	10	1.0
GCF_10	HOG0001652	False	-0.10173597851411004	1611.0	10	1.0
GCF_10	HOG0007440	False	0.2107400597088176	1404.0	10	1.0
GCF_10	HOG0007439	False	0.4571111066823502	744.0	10	1.0
GCF_10	HOG0007438	False	-0.16456427268252793	1107.0	10	1.0
GCF_10	HOG0007437	False	-0.8182852231829084	1095.0	10	1.0
GCF_10	HOG0007436	False	-0.7063504398104165	1611.0	10	1.0
GCF_10	HOG0007435	False	-1.0049943759315085	1882.5	10	1.0
GCF_10	HOG0007434	True	-1.0206539824413685	9999.0	10	1.0
GCF_10	HOG0007433	False	-0.7498128139102935	4263.0	10	1.0
GCF_7	HOG0005023	False	-0.6807329507362345	1401	9	0.9
GCF_7	HOG0005024	False	0.6547026409753507	414	9	0.9
GCF_7	HOG0005025	False	0.9690251854149914	762	9	0.9
GCF_7	HOG0000510	False	0.24518384538376778	1089	9	0.9
GCF_7	HOG0012428	False	2.042073088747164	489.0	8	0.8
GCF_7	HOG0005026	False	0.5514942099067177	1419	9	0.9
GCF_7	HOG0005027	False	0.5321636745842842	810	9	0.9
GCF_7	HOG0005028	False	-0.12336748143876741	1548	9	0.9
GCF_7	HOG0005029	False	0.5205077707392292	2802	9	0.9
GCF_7	HOG0012429	False	-0.16988767589857923	999.0	8	0.8
GCF_7	HOG0005030	False	-0.20120245445964752	1122	9	0.9
GCF_7	HOG0005031	False	-0.4300636914671444	1578.0	8	0.8
GCF_7	HOG0005032	False	-0.6371231628752434	1701.0	8	0.8
GCF_7	HOG0005034	False	-0.08352170113069152	678.0	8	0.8
GCF_7	HOG0005035	False	1.1588128892448524	1209.0	8	0.8
GCF_7	HOG0005036	True	0.33727329153663993	3168	9	0.9
GCF_7	HOG0005037	False	-0.15387878481353603	2004	9	0.9
GCF_7	HOG0011527	False	1.6104055847996783	969.0	8	0.8
GCF_7	HOG0005038	False	0.729895750076209	1176	9	0.9
GCF_7	HOG0001413	False	-1.1487615612500348	390.0	8	0.8
GCF_7	HOG0005039	False	-0.2673306099018237	2178.0	8	0.8
GCF_7	HOG0005040	False	-0.21118495378015895	444.0	8	0.8
GCF_7	HOG0005041	False	-1.5348149758075815	1452.0	8	0.8
GCF_7	HOG0001414	False	-0.01895521874639691	978.0	8	0.8
GCF_7	HOG0005042	False	0.27555530251949173	876.0	8	0.8
GCF_7	HOG0005043	False	-0.26921180484646495	1491.0	8	0.8
GCF_7	HOG0005044	False	1.042901416684261	1263.0	8	0.8
GCF_7	HOG0005045	False	0.22954679021049973	939.0	8	0.8
GCF_30	HOG0009267	False	-0.34789367848781466	1143	9	0.9
GCF_30	HOG0009269	False	-0.854037998431647	1788	9	0.9
GCF_30	HOG0009270	False	-1.3766612032622454	1536	9	0.9
GCF_30	HOG0009272	False	0.4831277251293066	870	9	0.9
GCF_30	HOG0009273	False	-0.8404910698570799	2115.0	10	1.0
GCF_30	HOG0000600	False	-1.3858457253584922	3942.0	10	1.0
GCF_30	HOG0009274	True	-0.8620953178858444	16068.0	10	1.0
GCF_30	HOG0000410	False	-0.7693879393650108	1410.0	10	1.0
GCF_30	HOG0009275	False	-0.14916038791696443	369.0	10	1.0
GCF_30	HOG0009276	False	0.08359341896059257	849.0	8	0.8
GCF_30	HOG0009277	False	-0.4578367014995022	1188	9	0.9
GCF_30	HOG0009278	False	1.0169837023617283	282	9	0.9
GCF_30	HOG0009279	False	-1.8267996456589772	2463	9	0.9
GCF_30	HOG0009280	False	-0.07540600966463529	1128	9	0.9
GCF_30	HOG0009281	False	-0.07540600966463529	639	9	0.9
GCF_30	HOG0009282	False	0.8581206807928589	915	9	0.9
GCF_30	HOG0009283	False	-1.8330023604489358	2085	9	0.9
GCF_30	HOG0012033	False	2.1011752225507965	2097.0	8	0.8
GCF_11	HOG0012241	False	0.3091765033395282	1089.0	8	0.8
GCF_11	HOG0010985	False	-0.41446687465310533	1269	9	0.9
GCF_11	HOG0012311	False	-0.6244456770604044	696	9	0.9
GCF_11	HOG0010986	False	0.4164246106772596	4107.0	10	1.0
GCF_11	HOG0010987	True	0.7830417332778943	11643.0	10	1.0
GCF_11	HOG0010988	True	1.579647747368496	4017	9	0.9
GCF_11	HOG0000561	False	0.6663575124331288	1035	9	0.9
GCF_11	HOG0001402	False	0.3536121769654534	1569	9	0.9
GCF_11	HOG0001986	False	0.8674404538904704	1035.0	8	0.8
GCF_11	HOG0010989	False	1.1353705520261361	1551.0	8	0.8
GCF_11	HOG0010990	False	-1.8203883672751475	1068.0	8	0.8
GCF_11	HOG0010991	False	0.7015546210049523	490.5	8	0.8
GCF_11	HOG0010992	False	-1.1831071138437546	1773.0	8	0.8
GCF_11	HOG0010993	False	-1.80264932747217	1530.0	8	0.8
GCF_31	HOG0007782	False	0.4852290238517722	2097.0	8	0.8
GCF_31	HOG0007785	False	-1.7411677893900626	813.0	10	1.0
GCF_31	HOG0007786	False	0.6242228764740675	1047.0	10	1.0
GCF_31	HOG0007787	False	-0.2687968179638221	3933.0	10	1.0
GCF_31	HOG0007788	False	-0.49966592726115544	4404.0	10	1.0
GCF_31	HOG0007789	True	-0.3342852179897375	15627.0	10	1.0
GCF_31	HOG0012554	False	0.21452432565038654	1653.0	8	0.8
GCF_31	HOG0007790	False	-1.4810446156625725	2088	9	0.9
GCF_31	HOG0007791	False	0.2833392904124646	285	9	0.9
GCF_31	HOG0007793	False	-0.14254086096596486	1755	9	0.9
GCF_31	HOG0007794	False	-0.2624249332747633	2025	9	0.9
GCF_31	HOG0007795	False	0.6876073663577803	4542	9	0.9
GCF_31	HOG0007796	False	0.02885469434988598	1152	9	0.9
GCF_32	HOG0012278	False	-0.2784163061206615	2088	9	0.9
GCF_32	HOG0005314	False	-1.4444042432727688	3420.0	10	1.0
GCF_32	HOG0005316	False	0.28429974801163366	1122.0	10	1.0
GCF_32	HOG0005317	False	-1.0344560931050835	780.0	10	1.0
GCF_32	HOG0005319	False	-0.051006886296728664	2149.5	10	1.0
GCF_32	HOG0011559	False	0.2484389183525177	2397	9	0.9
GCF_32	HOG0005320	True	0.2733816530292867	14272.5	10	1.0
GCF_32	HOG0001441	False	-0.013238264133825417	1758.0	10	1.0
GCF_32	HOG0005321	False	1.3215310329160679	1260.0	8	0.8
GCF_32	HOG0005322	False	-0.34301258552770764	1068.0	8	0.8
GCF_32	HOG0005323	False	0.014864217815365725	1389.0	8	0.8
GCF_33	HOG0010477	False	0.28323574901439424	1233.0	8	0.8
GCF_33	HOG0010476	False	-0.31198723941092527	642.0	8	0.8
GCF_33	HOG0012162	False	-0.5262917873637201	687	9	0.9
GCF_33	HOG0010475	False	0.7599783099971563	1255.5	10	1.0
GCF_33	HOG0012161	False	-0.32636315275795375	369	9	0.9
GCF_33	HOG0010474	False	-0.09661907022985283	1164.0	10	1.0
GCF_33	HOG0010473	False	-0.7514501134429172	1659.0	10	1.0
GCF_33	HOG0010472	False	-1.1410506669938054	2007.0	10	1.0
GCF_33	HOG0010471	False	-1.1360987325410044	897.0	10	1.0
GCF_33	HOG0012660	False	-1.8889685905789837	690.0	8	0.8
GCF_33	HOG0010470	False	-0.5295153995331838	594	9	0.9
GCF_33	HOG0010469	False	-1.352827275216752	1623	9	0.9
GCF_33	HOG0010468	False	0.8922756635089462	1365	9	0.9
GCF_33	HOG0010467	False	-1.7569175193047966	2376	9	0.9
GCF_33	HOG0012160	False	-0.0735755965170338	1119.0	8	0.8
GCF_33	HOG0010466	False	-0.9591853405374509	1431	9	0.9
GCF_33	HOG0010465	False	0.7949574996026245	6258	9	0.9
GCF_33	HOG0000621	False	0.13505568751753877	5211	9	0.9
GCF_74	HOG0010148	False	0.41569004733128617	1458	7	0.875
GCF_74	HOG0010149	False	-0.20469330478263986	1338	7	0.875
GCF_74	HOG0001899	False	-1.6431043948849953	1746	7	0.875
GCF_74	HOG0010150	False	-0.9054984532311213	1668	7	0.875
GCF_74	HOG0010151	False	-1.1514456054998146	1464	7	0.875
GCF_74	HOG0010152	False	-0.1685042349511925	1434	7	0.875
GCF_74	HOG0010153	False	-1.5198756085436738	3174	7	0.875
GCF_74	HOG0010154	False	-1.2695315509349583	1323	7	0.875
GCF_74	HOG0010155	False	-1.3759356406351362	1431	7	0.875
GCF_34	HOG0002499	False	-0.5388488442162145	1389.0	8	0.8
GCF_34	HOG0002500	False	0.01604415588338016	1005.0	8	0.8
GCF_34	HOG0002501	False	0.2897971301319816	1425.0	8	0.8
GCF_34	HOG0011285	False	0.0005051426260665563	483.0	8	0.8
GCF_34	HOG0002502	False	1.1895607957193004	1506.0	8	0.8
GCF_34	HOG0011286	False	0.797860842826573	1228.5	8	0.8
GCF_34	HOG0002503	False	-1.4000088985829537	2229.0	8	0.8
GCF_34	HOG0002504	False	1.465529353781892	1425.0	8	0.8
GCF_34	HOG0000416	False	0.14323050804396628	738.0	8	0.8
GCF_34	HOG0002505	False	-0.5078193092604051	2406.0	8	0.8
GCF_34	HOG0002506	True	-0.6334367555280298	3174.0	10	1.0
GCF_34	HOG0002507	False	-1.923908610313087	436.5	10	1.0
GCF_34	HOG0002508	True	0.4766819545055944	3837.0	10	1.0
GCF_34	HOG0000163	False	0.12297501126612662	1785	9	0.9
GCF_34	HOG0002509	False	-1.2795416137643458	624	9	0.9
GCF_34	HOG0002510	False	-1.612117398531702	1617	9	0.9
GCF_34	HOG0000417	False	-0.683862407951807	1419	9	0.9
GCF_34	HOG0002511	False	0.2031163443968589	738	9	0.9
GCF_34	HOG0002512	False	-0.23331044572908222	2889	9	0.9
GCF_34	HOG0002513	False	-0.8337625572115441	8754	9	0.9
GCF_34	HOG0002516	False	-0.12398860279863291	1617	9	0.9
GCF_35	HOG0007852	False	-0.8573093593161315	2394	9	0.9
GCF_35	HOG0007853	False	-1.4174460141739007	783.0	10	1.0
GCF_35	HOG0000373	False	0.5630648227578463	1851.0	10	1.0
GCF_35	HOG0011863	False	0.3525511184677457	912	9	0.9
GCF_35	HOG0007854	False	0.31979860859810644	1708.5	10	1.0
GCF_35	HOG0007855	True	-0.7451782589045016	1164.0	10	1.0
GCF_35	HOG0007856	False	-1.6563521890401531	1197.0	10	1.0
GCF_35	HOG0000018	False	-0.4557915298442439	1432.5	10	1.0
GCF_35	HOG0000166	False	0.38605188164967097	1095.0	10	1.0
GCF_35	HOG0007857	False	-1.5005244921757575	1365.0	10	1.0
GCF_35	HOG0007858	False	-0.5072036771873553	1479.0	10	1.0
GCF_35	HOG0007859	False	-1.8642723848657785	1086.0	10	1.0
GCF_35	HOG0011864	False	-1.7248005528178418	1266	9	0.9
GCF_35	HOG0007860	False	-1.6078462510090388	2097.0	10	1.0
GCF_35	HOG0007861	False	-1.5408867407633697	1026.0	10	1.0
GCF_35	HOG0007862	False	0.4701668895471486	2361.0	10	1.0
GCF_70	HOG0008731	False	0.32735684507791085	1506.0	8	0.8888888888888888
GCF_70	HOG0008732	False	0.20200766080747318	1632.0	8	0.8888888888888888
GCF_70	HOG0008733	False	0.6298416756248644	840	9	1.0
GCF_70	HOG0011962	False	0.6249609918295465	534	9	1.0
GCF_70	HOG0011963	False	1.6185235962101359	1536	9	1.0
GCF_70	HOG0008734	False	-1.7590811538002915	1089	9	1.0
GCF_70	HOG0008735	False	-0.3240669009840463	663	9	1.0
GCF_70	HOG0008736	False	-1.189301220536458	1182	9	1.0
GCF_70	HOG0001771	False	-0.8679358981678309	714	9	1.0
GCF_70	HOG0000579	False	-0.6116336075976094	2448	9	1.0
GCF_36	HOG0009870	False	-2.143007092383161	1254.0	10	1.0
GCF_36	HOG0009869	False	-1.0344560931050835	444.0	10	1.0
GCF_36	HOG0009868	True	-0.842477367173896	7830.0	10	1.0
GCF_36	HOG0009867	False	-0.34463618467314233	1326.0	10	1.0
GCF_36	HOG0009866	False	0.41015658025290597	1728.0	10	1.0
GCF_36	HOG0009865	False	0.15145899160849938	1563.0	10	1.0
GCF_36	HOG0000615	False	-1.2561150079032475	1497.0	10	1.0
GCF_36	HOG0009864	False	-1.2806674284434758	1104.0	10	1.0
GCF_36	HOG0009863	False	-0.013238264133825417	432.0	10	1.0
GCF_36	HOG0009862	False	0.11320382015968673	1257.0	10	1.0
GCF_36	HOG0009861	False	-0.5367837342058804	924.0	10	1.0
GCF_36	HOG0009860	False	-1.6087007531487325	2346.0	10	1.0
GCF_36	HOG0012627	False	-1.1236565830009757	885.0	8	0.8
GCF_36	HOG0012078	False	-0.8189316370134854	1527	9	0.9
GCF_36	HOG0009859	False	-0.38767214822295176	2235.0	10	1.0
GCF_36	HOG0009858	False	0.7204977352362203	1002.0	10	1.0
GCF_36	HOG0009857	False	0.3671550652093397	651.0	10	1.0
GCF_77	HOG0005046	False	-0.6593012153375087	2535.0	6	1.0
GCF_77	HOG0005048	False	-1.116959628795926	2955.0	6	1.0
GCF_77	HOG0005049	False	0.9473457133047463	1866.0	6	1.0
GCF_77	HOG0005050	False	-1.486377045557072	2736.0	6	1.0
GCF_77	HOG0005051	False	1.3508317440688689	1275.0	6	1.0
GCF_77	HOG0000172	True	1.5678957621564977	7399.5	6	1.0
GCF_77	HOG0011528	False	-1.254860393998911	432	5	0.8333333333333334
GCF_77	HOG0011529	False	-1.196256539869034	423	5	0.8333333333333334
GCF_77	HOG0005055	False	-0.5963326941320872	921	5	0.8333333333333334
GCF_77	HOG0005056	False	-1.1239742490970106	873	5	0.8333333333333334
GCF_77	HOG0005057	False	-1.2053854355101743	2121	5	0.8333333333333334
GCF_77	HOG0005058	False	-1.2320962913456484	915	5	0.8333333333333334
GCF_77	HOG0005059	False	-1.2569852416317235	1485	5	0.8333333333333334
GCF_77	HOG0005060	False	-1.1455361035021487	1200	5	0.8333333333333334
GCF_37	HOG0011289	False	-1.285522592940056	801	9	0.9
GCF_37	HOG0002584	False	-1.9629792711290763	1497.0	10	1.0
GCF_37	HOG0002585	False	-0.466399552200902	3477.0	10	1.0
GCF_37	HOG0002586	False	-1.8681537602163985	405.0	10	1.0
